generated_at,date,location,psps_level,weather_score,fire_weather_tier,min_rh_percent,max_wind_mph,max_thunder_percent,red_flag_hours,near_hours,highest_risk_window,overall_psps_level,lpea_signal_level,official_fire_alert_count,official_fire_alert_for_date,max_fire_restriction_stage,max_fire_danger
2026-06-06T23:22:15.352081-06:00,2026-06-06,Chromo / southeast county,LOW,0,GREEN,27.0,4.6,0.0,0,0,"Peak ingredients near 11 PM local; RH 27%, wind 5 mph.",LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-06,Bayfield / east La Plata County,LOW,0,GREEN,25.0,6.9,0.0,0,0,"Peak ingredients near 11 PM local; RH 25%, wind 7 mph.",LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-07,Ignacio / southeast La Plata County,LIKELY,77,HIGH,12.0,32.2,2.0,9,11,11 AM-9 PM local; 11 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-07,Durango / La Plata County,LIKELY,73,HIGH,13.0,31.1,3.0,7,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-07,Bayfield / east La Plata County,LIKELY,73,HIGH,13.0,32.2,2.0,8,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-07,Arboles / southwest county,LIKELY,71,HIGH,12.0,28.8,2.0,7,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-07,Chimney Rock / west county,LIKELY,71,HIGH,10.0,27.6,2.0,6,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-07,Pagosa Springs,LIKELY,67,HIGH,14.0,28.8,2.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-07,Chromo / southeast county,WATCH,63,HIGH,15.0,26.5,1.0,3,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-07,Piedra / north county,WATCH,51,CONCERN,16.0,28.8,6.0,0,4,3 PM-6 PM local; 4 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-08,Arboles / southwest county,LIKELY,71,HIGH,10.0,28.8,7.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-08,Chimney Rock / west county,LIKELY,71,HIGH,9.0,27.6,8.0,6,8,1 PM-8 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-08,Durango / La Plata County,LIKELY,71,HIGH,11.0,28.8,6.0,8,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-08,Bayfield / east La Plata County,LIKELY,71,HIGH,11.0,29.9,7.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-08,Ignacio / southeast La Plata County,LIKELY,71,HIGH,10.0,29.9,7.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-08,Pagosa Springs,LIKELY,67,HIGH,13.0,28.8,8.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-08,Piedra / north county,WATCH,63,HIGH,15.0,27.6,8.0,3,6,1 PM-6 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-08,Chromo / southeast county,WATCH,48,CONCERN,14.0,24.2,8.0,0,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-09,Chimney Rock / west county,LIKELY,85,HIGH,10.0,38.0,18.0,10,11,12 PM-10 PM local; 11 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-09,Durango / La Plata County,LIKELY,85,HIGH,10.0,40.3,17.0,10,11,1 PM-11 PM local; 11 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-09,Bayfield / east La Plata County,LIKELY,85,HIGH,11.0,41.4,20.0,8,10,2 PM-11 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-09,Arboles / southwest county,LIKELY,81,HIGH,11.0,38.0,13.0,10,12,12 PM-11 PM local; 12 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-09,Ignacio / southeast La Plata County,LIKELY,81,HIGH,10.0,41.4,14.0,9,11,1 PM-11 PM local; 11 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-09,Pagosa Springs,LIKELY,77,HIGH,14.0,40.3,17.0,3,6,3 PM-8 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-09,Piedra / north county,LIKELY,65,CONCERN,16.0,35.7,23.0,0,4,5 PM-8 PM local; 4 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-09,Chromo / southeast county,WATCH,61,CONCERN,16.0,35.7,21.0,0,3,5 PM-7 PM local; 3 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-10,Durango / La Plata County,LIKELY,81,HIGH,10.0,39.1,0.0,9,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-10,Bayfield / east La Plata County,LIKELY,81,HIGH,10.0,39.1,0.0,9,11,11 AM-9 PM local; 11 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-10,Ignacio / southeast La Plata County,LIKELY,81,HIGH,9.0,38.0,0.0,9,12,12 AM-9 PM local; 12 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-10,Chimney Rock / west county,LIKELY,80,HIGH,8.0,32.2,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-10,Pagosa Springs,LIKELY,77,HIGH,11.0,34.5,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-10,Arboles / southwest county,LIKELY,77,HIGH,9.0,34.5,0.0,9,12,12 AM-9 PM local; 12 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-10,Chromo / southeast county,LIKELY,77,HIGH,11.0,31.1,0.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-10,Piedra / north county,LIKELY,73,HIGH,13.0,33.4,1.0,6,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-11,Arboles / southwest county,LIKELY,80,HIGH,7.0,32.2,1.0,8,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-11,Chimney Rock / west county,LIKELY,80,HIGH,6.0,31.1,1.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-11,Durango / La Plata County,LIKELY,80,HIGH,8.0,33.4,5.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-11,Bayfield / east La Plata County,LIKELY,80,HIGH,8.0,34.5,1.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-11,Ignacio / southeast La Plata County,LIKELY,80,HIGH,8.0,34.5,1.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-11,Pagosa Springs,LIKELY,77,HIGH,9.0,32.2,1.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-11,Piedra / north county,LIKELY,71,HIGH,12.0,29.9,1.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-11,Chromo / southeast county,LIKELY,71,HIGH,9.0,28.8,1.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-12,Durango / La Plata County,LIKELY,80,HIGH,8.0,31.1,3.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-12,Bayfield / east La Plata County,LIKELY,80,HIGH,8.0,31.1,2.0,7,10,12 PM-9 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-12,Ignacio / southeast La Plata County,LIKELY,80,HIGH,8.0,31.1,2.0,7,10,12 PM-9 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-12,Arboles / southwest county,LIKELY,74,HIGH,7.0,29.9,2.0,6,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-12,Chimney Rock / west county,LIKELY,74,HIGH,6.0,27.6,2.0,5,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-12,Pagosa Springs,LIKELY,71,HIGH,9.0,28.8,3.0,5,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-12,Piedra / north county,LIKELY,71,HIGH,12.0,26.5,3.0,5,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-06T23:22:15.352081-06:00,2026-06-12,Chromo / southeast county,LIKELY,71,HIGH,10.0,26.5,3.0,5,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-07,Chimney Rock / west county,LIKELY,92,HIGH,11.0,31.1,2.0,8,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-07,Pagosa Springs,LIKELY,88,HIGH,15.0,31.1,2.0,5,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-07,Arboles / southwest county,LIKELY,88,HIGH,13.0,31.1,2.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-07,Durango / La Plata County,LIKELY,88,HIGH,14.0,34.5,3.0,6,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-07,Bayfield / east La Plata County,LIKELY,88,HIGH,14.0,34.5,3.0,5,8,1 PM-8 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-07,Ignacio / southeast La Plata County,LIKELY,88,HIGH,13.0,34.5,2.0,5,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-07,Chromo / southeast county,LIKELY,66,CONCERN,16.0,29.9,2.0,0,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-07,Piedra / north county,WATCH,62,CONCERN,17.0,29.9,3.0,0,3,3 PM-5 PM local; 3 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-08,Pagosa Springs,LIKELY,92,HIGH,12.0,31.1,7.0,7,8,1 PM-8 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-08,Arboles / southwest county,LIKELY,92,HIGH,10.0,32.2,5.0,8,10,12 PM-9 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-08,Durango / La Plata County,LIKELY,92,HIGH,11.0,32.2,2.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-08,Bayfield / east La Plata County,LIKELY,92,HIGH,11.0,33.4,3.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-08,Ignacio / southeast La Plata County,LIKELY,92,HIGH,10.0,33.4,3.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-08,Chimney Rock / west county,LIKELY,86,HIGH,9.0,29.9,6.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-08,Chromo / southeast county,LIKELY,82,HIGH,13.0,27.6,7.0,5,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-08,Piedra / north county,LIKELY,78,HIGH,15.0,29.9,7.0,3,5,3 PM-7 PM local; 5 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-09,Arboles / southwest county,LIKELY,96,HIGH,11.0,39.1,10.0,10,12,12 PM-11 PM local; 12 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-09,Chimney Rock / west county,LIKELY,96,HIGH,10.0,36.8,14.0,10,11,12 PM-10 PM local; 11 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-09,Durango / La Plata County,LIKELY,96,HIGH,9.0,42.6,7.0,9,10,1 PM-10 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-09,Bayfield / east La Plata County,LIKELY,96,HIGH,11.0,42.6,10.0,8,10,1 PM-10 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-09,Ignacio / southeast La Plata County,LIKELY,96,HIGH,10.0,42.6,8.0,10,12,12 PM-11 PM local; 12 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-09,Pagosa Springs,LIKELY,92,HIGH,14.0,40.3,19.0,3,6,3 PM-8 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-09,Piedra / north county,LIKELY,80,CONCERN,16.0,36.8,17.0,0,5,5 PM-9 PM local; 5 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-09,Chromo / southeast county,LIKELY,76,CONCERN,17.0,38.0,20.0,0,3,5 PM-7 PM local; 3 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-10,Durango / La Plata County,LIKELY,96,HIGH,9.0,35.7,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-10,Bayfield / east La Plata County,LIKELY,96,HIGH,10.0,36.8,0.0,9,11,11 AM-9 PM local; 11 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-10,Ignacio / southeast La Plata County,LIKELY,96,HIGH,9.0,36.8,0.0,9,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-10,Arboles / southwest county,LIKELY,95,HIGH,8.0,33.4,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-10,Chimney Rock / west county,LIKELY,95,HIGH,7.0,31.1,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-10,Pagosa Springs,LIKELY,92,HIGH,10.0,33.4,0.0,8,9,11 AM-7 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-10,Piedra / north county,LIKELY,88,HIGH,13.0,31.1,0.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
2026-06-07T12:39:02.502061-06:00,2026-06-10,Chromo / southeast county,LIKELY,86,HIGH,11.0,29.9,0.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,4,,STAGE 1,VERY HIGH
